title,price,size,address,link
"ruhige Wohnung, Erstbezug nach Sanierung, Warum eine Wohnung mieten, wenn man ein Haus mieten kann",2.130 €,115 m²,"Brodenbacher Weg 20, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159732413
Toplage Neu-Westend/Brixplatz - Teilmöblierte Wohnung mit Balkon - Ruhig und hell,"1.179,12 €","61,8 m²","Brixplatz 13, Westend, Berlin",https://www.immobilienscout24.de/expose/159902406
Bezugsfrei: Moderne 3-Zimmer-WG in 14109 Berlin-Wannsee – Ideal für Studierende,780 €,"20,5 m²","Wannsee, Berlin",https://www.immobilienscout24.de/expose/158849202
Tauschwohnung: Moderne 2-Zimmer Wohnung mit Balkon + EBK,880 €,62 m²,"Beuthstr. 5, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159820442
Tauschwohnung: 1-Zimmerwohnung im Tausch gegen 2-3 Wohnung,550 €,39 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159820444
"Tauschwohnung: Helle 2,5 Zi. Altbauwohnung im Schillerkiez (1 OG.)",890 €,86 m²,"Allerstrasse 15, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159820579
Tauschwohnung: Helle 2 Zimmer Wohnung gegen 4+ Zimmer,471 €,63 m²,"Holzmindener Str. 55, Britz, Berlin",https://www.immobilienscout24.de/expose/159820897
Tauschwohnung: Biete 2 Zimmer Wohnung im Prenzlauer Berg,518 €,48 m²,"Kuglerstr. 83h, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159821399
Tauschwohnung: 3 Zimmerwohnung gegen 4 Zimmerwohnung in Gropiustadt,419 €,74 m²,"Theodor-Loos-Weg  12, Gropiusstadt, Berlin",https://www.immobilienscout24.de/expose/159821498
Tauschwohnung: Wohnung in Friedenau,1.000 €,80 m²,"Tauschwohnungstraße 1, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159821504
Tauschwohnung: 1 Zimmer Altbau gegen 2 Zimmer,353 €,36 m²,"Tauschwohnungstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159821607
"Tauschwohnung: Tausche schöne, helle 1-Zi-Altbauwohnung gegen 2-Zi-Wohnung",380 €,36 m²,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159822411
Tauschwohnung: 3-Zi-Wohnung mit Garten -Florastraße,882 €,78 m²,"Florastraße 75, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159822413
Tauschwohnung: 1 Zimmer Altbauwohnung im Wedding Grenze Prenzlauer Berg,360 €,25 m²,"Osloer Straße  125, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159822414
Tauschwohnung: 2 Zimmer Altbauwohnung Grenze Mitte/Pberg Kollwitzkiez,790 €,72 m²,"Danziger Straße 70, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822418
Tauschwohnung: 3 Zimmer Wohnung Prenzlauer Berg,1.530 €,100 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822433
Tauschwohnung: Suche 3 zimmer biete 2,710 €,62 m²,"Tauschwohnungstraße 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159822439
Tauschwohnung: 4 oder 5 Raum Wohnung,426 €,69 m²,"Vulkanstraße 21, Fennpfuhl, Berlin",https://www.immobilienscout24.de/expose/159822455
Tauschwohnung: Tausche Wohnung PB,650 €,56 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822521
Tauschwohnung: Sonnige renovierte Altbauwohnung am T.Feld,1.144 €,78 m²,"Emser Straße  90, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159822525
Tauschwohnung: 2 Zimmer Wohnung mit Garten gegen 3 Zimmer oder größer,520 €,63 m²,"Weserstraße 166, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159822531
Tauschwohnung: Wohnung für 1-2 p. direkt in der S1 Sundgauer Str. station,680 €,36 m²,"Tauschwohnungstraße 1, Zehlendorf, Berlin",https://www.immobilienscout24.de/expose/159822533
"Tauschwohnung: Kleine, ruhige, günstige Wohnung in Neukölln",260 €,30 m²,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159822536
Tauschwohnung: Sanierte 3.5 Zimmer Altbauwohnung im Kollwitzkiez mit Balkon,1.500 €,93 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822537
Tauschwohnung: Helle Altbauwohnung im Winskiez,670 €,67 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822555
Tauschwohnung: Altbauwohnung mit Balkon mitten im Kiez,760 €,65 m²,"Ahlbecker Straße  15, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822557
Tauschwohnung: Tauschen 2 Zimmer hell/ Balkon/ Wanne gegen 3 Zimmer,1.000 €,60 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159822660
Tauschwohnung: Große renoviert wohnung mit 2 Zimmer in Bornholmer Straße,1.470 €,80 m²,"Bornholmer Straße 72A, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159822670
Tauschwohnung: Tausch Berlin-Kreuzberg gegen Hamburg,1.700 €,83 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159822673
"Tauschwohnung: Top-Floor Flat with South-Facing Roof Terrace, Bergmannkiez",1.150 €,78 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159822675
Tauschwohnung: Helle 2 Zimmer Wohnung in Oberschöneweide,500 €,56 m²,"Wilhelminenhofstraße  5, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159822747
Tauschwohnung: Ruhige 2 Raumwohnung im schönen Köpenick,450 €,51 m²,"Tauschwohnungstraße 1, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159822753
Tauschwohnung: 2 Zimmer in Kunger Kiez gegen 3 Zimmer,381 €,58 m²,"Bouchéstraße  79A, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159823874
Tauschwohnung: Schön geschnittene Altbauwohnung mit Balkon in Moabit,1.000 €,64 m²,"Wilhelmshavener Str. 34, Moabit, Berlin",https://www.immobilienscout24.de/expose/159824577
Tauschwohnung: Schöne und rühige wohnung in spandau,850 €,82 m²,"Tauschwohnungstraße 1, Hakenfelde, Berlin",https://www.immobilienscout24.de/expose/159828621
Tauschwohnung: Biete 2-Zimmer (60QM) mit Balkon im Altbau - Suche 3-Zimmer,1.500 €,60 m²,"Kopenhagener Strasse 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159828623
Tauschwohnung: Ich Tausche mein Zweizimmerwohnung gegen Dreizimmerwohnung,"367,83 €","54,9 m²","Lion-feuchtwangerstraße 19B, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/159828756
Tauschwohnung: Ein-Zimmer Wohnung in Marzahn,310 €,30 m²,"Zühlsdorfer Str. 4, Marzahn, Berlin",https://www.immobilienscout24.de/expose/159828757
Tauschwohnung: 3 Zimmer Wohnung Britz,550 €,76 m²,"Tauschwohnungstraße 1, Britz, Berlin",https://www.immobilienscout24.de/expose/159828758
Tauschwohnung: Tausche 2 Zimmer Wohnung in Neukölln gegen ruhige Umgebung,770 €,55 m²,"Karl-Marx-Str 60, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159828766
Tauschwohnung: 2-Raum-Wohnung (DEGEWO) mit großem Balkon in ruhiger Lage,317 €,52 m²,"Simmelstraße 26, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159828768
Tauschwohnung: 3 Zimmer Nord gegen 2 Zimmer im Ring,700 €,81 m²,"Windhalmweg  1, Wittenau, Berlin",https://www.immobilienscout24.de/expose/159828772
"Tauschwohnung: Schillerkiez - kernsanierte, helle 2-Zimmer-Wohnung",1.070 €,69 m²,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159828773
Tauschwohnung: DG Wohnung mit Blick über Berlin,840 €,52 m²,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159828774
Tauschwohnung: Schleiermacherstraße,490 €,49 m²,"Schleiermacherstrasse 12, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159828775
Tauschwohnung: Sonniges Dachgeschoss Schillerkiez (Feld),430 €,53 m²,"Herrfurthstr. 2, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159828780
Tauschwohnung: Schöne Altbauwohnung auf der Kantstraße,764 €,67 m²,"Kantstr. 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159828786
Tauschwohnung: Tolle Dachgeschosswohnung,1.615 €,136 m²,"Rostocker Str.  31, Moabit, Berlin",https://www.immobilienscout24.de/expose/159828935
Tauschwohnung: Wunderschöne Altbauwohnung in tollen Kiez,760 €,83 m²,"Tauschwohnungstraße 1, Friedenau, Berlin",https://www.immobilienscout24.de/expose/159828937
Tauschwohnung: Schöne helle 4 Zimmer Wohnung in Berlin Wittenau,1.180 €,107 m²,"Senftenberger Ring 22, Märkisches Viertel, Berlin",https://www.immobilienscout24.de/expose/159829028
Tauschwohnung: Ich suche eine 2-oder 3-Zimmer-Wohnung in Berlin zum Tausch.,306 €,51 m²,"Britzer Damm 152, Britz, Berlin",https://www.immobilienscout24.de/expose/159829073
Tauschwohnung: Gemütliche 2 Zimmer Wohnung,500 €,50 m²,"Seestraße 109, Wedding, Berlin",https://www.immobilienscout24.de/expose/159829092
"Tauschwohnung: Schöne Neubau Wohnung in Friedenau, 2 Zimmer",750 €,61 m²,"Tauschwohnungstraße 1, Friedenau, Berlin",https://www.immobilienscout24.de/expose/159829093
Tauschwohnung: Traumhafte Dachgeschosswohnung mit großzügiger Terrasse,480 €,54 m²,"Tauschwohnungstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159829097
Tauschwohnung: Tausche wunderschöne 2-Zi Altbauwohnung in CHB gegen NK,600 €,54 m²,"Tauschwohnungstraße 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159829102
Tauschwohnung: 2 Zimmer Balkon pberg gegen mind 3 Zimmer,482 €,53 m²,"Tauschwohnungstraße 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159829113
Tauschwohnung: Biete 2 Zimmer Altbau - Suche 2 Zimmer mit EBK,866 €,62 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159829114
"Tauschwohnung: Suche 3 Zimmer Prenzlauerbeg, biete 2 Zimmer Prenzlauerberg",534 €,60 m²,"Stralsunder Str.  /, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159829115
Tauschwohnung: Schöne 2-Zimmer Wohnung in Kreuberg,500 €,60 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159829116
Tauschwohnung: Altbauwohnung mit Balkon am Weißensee,1.300 €,90 m²,"Bizetstraße 123, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159829163
Tauschwohnung: Biete eine 4 Raum Wohnung  zum tausch einer 5 Raum Wohnung,460 €,82 m²,"Merseburger Straße 23, Marzahn, Berlin",https://www.immobilienscout24.de/expose/159829165
Tauschwohnung: 2 Zimmer Wohnung mit Balkon und Badewanne,536 €,50 m²,"Britzkestrasse 17, Mariendorf, Berlin",https://www.immobilienscout24.de/expose/159829167
Tauschwohnung: 2Zi Wohnung mit Balkon,1.170 €,70 m²,"Tauschwohnungstraße 1, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159829195
Tauschwohnung: Schöne und helle Wohnung mit sehr bequemer Lage,850 €,60 m²,"Treskowstraße  32, Heinersdorf, Berlin",https://www.immobilienscout24.de/expose/159829203
Tauschwohnung: kernsanierte Wohnung mit Garten in einer ruhigen Ecke,1.430 €,78 m²,"Weserstr. 35, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159829209
Tauschwohnung: Alte Liebe im Wedding,650 €,70 m²,"Tauschwohnungstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159829212
Tauschwohnung: 48m² WBS-Wohnung m. Balkon / Suche größere Wohnung m. Balkon,374 €,48 m²,"Tauschwohnungstraße 1, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159829214
Tauschwohnung: Attraktive 2-Zi.-Wohnung in Steglitz gegen 3-Zi.-Wohnung,592 €,53 m²,"Schloßstr. 33b, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159829238
Tauschwohnung: Wunderschöne 3-Zimmer-Altbauwohnung mit Balkon in Pankow,427 €,76 m²,"Borkumstr. 23a, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159829286
Tauschwohnung: Wohnung zum Tausch Nähe Attilaplatz in Tempelhof,780 €,68 m²,"Ottokarstraße 1, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/159829424
Tauschwohnung: South Facing Terrace + Fireplace + Top Floor (State Owned),931 €,75 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159829427
Tauschwohnung: 2 Zi.-Dachgeschosswohnung mit Terrasse (WBS für 2 Zimmer),850 €,75 m²,"Wildenbruchstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159829430
Tauschwohnung: Luxussanierte Altbauwohnung im Szenekiez,1.900 €,92 m²,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159829432
"Tauschwohnung: Biete helle 3 Zimmer, suche 4 Zimmer",550 €,70 m²,"Tauschwohnungstraße 1, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159829435
Tauschwohnung: 2 Zimmer Altbauwohnung Berlin,590 €,58 m²,"Tauschwohnungstraße 1, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159829437
Tauschwohnung: Traumwohnung Altbau mit Balkon in sehr guter Lage,1.600 €,95 m²,"Tauschwohnungstraße 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159829438
Tauschwohnung: Gemütliche 2 Z. Wohnung gegen etwas größere 2-3 Z. Wohnung,430 €,39 m²,"Korsörer Straße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159829439
Tauschwohnung: Tausche 4 Zimmer DG Wohnung in Kreuzberg gegen helle 3 Zi.W.,1.850 €,159 m²,"Willibald Alexis Str. 2, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159829440
Tauschwohnung: Tolle 2 Zimmerwohnung in F-hain gegen 3-4 Zimmerwohnung,660 €,61 m²,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159829443
Tauschwohnung: 3 Zimmer tauschen gegen 5Zimmer,424 €,68 m²,"Grevesmühlener  20, Neu-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159829990
Tauschwohnung: 3-Zimmer Wohnung in Kreuzberg im DG mit großem Balkon,600 €,80 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159830000
Tauschwohnung: Kernsanierte Altbauwohnung mit Echtholz-Fischgrätenparkett,890 €,62 m²,"Tauschwohnungstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159830003
Tauschwohnung: 2 Zimmer Wohnung in Gesundbrunnen,650 €,55 m²,"Zechliner Straße  1, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159830006
Tauschwohnung: Beautiful 1-room flat at Viktoriapark,477 €,40 m²,"Kreuzbergstraße 48, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159830007
Tauschwohnung: Perfekte Lage in Prenzlauer Berg Schönhauser Allee,570 €,31 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159830020
Tauschwohnung: Schöne  4 Zi. Whg. gegen 3 Zi. Whg. P-Berg,800 €,89 m²,"Grabbeallee 51, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/159830180
"Tauschwohnung: Tausche meine 1,5 Zimmer Wohnung gegen 2,5/3 Zimmer",380 €,47 m²,"Berta-Waterstradt-Straße  6a, Adlershof, Berlin",https://www.immobilienscout24.de/expose/159830193
Tauschwohnung: Biete 2 Zi. - suche 3-4 Zimmer,495 €,42 m²,"Wittekindstrasse 19c 19c, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/159830208
"Tauschwohnung: Biete 3-Zim Weissensee Neubau gegen 3,5-4Zim W’see, P’Berg",1.224 €,70 m²,"Gustav-Adolf Strasse 115, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159830212
Tauschwohnung: Biete 3-Zimmer top sanierte Altbau-Traumwohnung,1.890 €,102 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159830225
Tauschwohnung: Suche 3 Zimmer Wohnung im Prenzlauer Berg,820 €,68 m²,"Bornemannstraße  14, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159830228
"Tauschwohnung: Günstige, ruhige EG Wng in NK, Suche ab 1.OG hell NK/XB",384 €,50 m²,"Isarstraße 7, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830238
Tauschwohnung: Wohnung zum Tausch,897 €,73 m²,"Dieselstraße  7, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830240
Tauschwohnung: Hübsche und ruhige Altbauwohnung,625 €,62 m²,"Gudvanger Straße 32, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159830242
Tauschwohnung: Helle 2 Zimmer Wohnung mit Balkon,940 €,70 m²,"Kolonnenstr.  29, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159830267
Tauschwohnung: Wohnung in Berlin Xberg,1.050 €,54 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159830273
Tauschwohnung: 2 Zimmer in Schöneberg,445 €,46 m²,"Naumannstraße 1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159830275
Tauschwohnung: 4-Zimmer Wohnung Prenzlauer Berg,775 €,75 m²,"Otto-Braun-Str 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159830276
Tauschwohnung: Lichtenberg | 62qm | 2 Zimmer  Altbau | ruhige Lage,600 €,62 m²,"Fanningerstraße 1, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830278
Tauschwohnung: Helle Dachgeschosswohnung in Oberschöneweide,825 €,80 m²,"Mathildenstr. 4, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159830299
Tauschwohnung: Helle 2 Zimmer-Wohnung in eine schöne ruhige Ecke,460 €,60 m²,"Bornhagenweg  41, Lichtenrade, Berlin",https://www.immobilienscout24.de/expose/159830301
Tauschwohnung: Sonnige 3 Zimmer fũr 1-2 (nur Direkttausch/Landeseigene),640 €,95 m²,"Kohlfurter Straße 35, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159830387
Tauschwohnung: Wohnungstausch: Suche 3-Zimmer-Wohnung Berlin Rudow,367 €,53 m²,"Tauschwohnungstraße 1, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830389
"Tauschwohnung: Biete 2 Zi NK Balkon suche 3-4 Zi CHB, SB, WD",800 €,66 m²,"Weserstraße 46, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830397
Tauschwohnung: 3-Zimmer Wohnung im ruhigen Hinterhaus,800 €,76 m²,"Rostocker Strasse 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159830399
"Tauschwohnung: Bright, high ceiling one bedroom apartment, P-Berg",970 €,54 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159830401
Tauschwohnung: Modernes Dachgeschoss zum Wohlfühlen,1.400 €,85 m²,"Tauschwohnungstraße 1, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159830411
"Tauschwohnung: Biete PBerg (Berlin), suche Münster",700 €,69 m²,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159830412
"Tauschwohnung: 2,5 Zimmer Altbau nähe Tempelhoferfeld",550 €,73 m²,"Flughafenstraße  40, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159830421
Tauschwohnung: Suche 3-4 Zimmer Wohnung im Tausch gegen 2 Zimmer Wohnung,377 €,54 m²,"Grellstraße 5c, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159830573
Großzügige und exklusive 2-Zimmer-Wohnung mit Balkon,1.999 €,91 m²,"Boxhagener Strasse 103, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158222398
